timestamp,Close,High,Low,Open,Volume
,TSLA,TSLA,TSLA,TSLA,TSLA
2025-03-05 14:52:00+00:00,273.2486877441406,273.55999755859375,271.4800109863281,271.75,387322
2025-03-05 14:53:00+00:00,273.47369384765625,273.8500061035156,272.5,273.1549987792969,333113
2025-03-05 14:54:00+00:00,271.6099853515625,273.63580322265625,271.110107421875,273.44171142578125,329938
2025-03-05 14:55:00+00:00,272.0267028808594,272.5299987792969,271.510009765625,271.6499938964844,216248
2025-03-05 14:56:00+00:00,270.4215087890625,272.20001220703125,270.1199951171875,272.0950012207031,400836
2025-03-05 14:57:00+00:00,270.2099914550781,270.6380920410156,269.2099914550781,270.3153991699219,489605
2025-03-05 14:58:00+00:00,271.4999084472656,271.69989013671875,270.0299987792969,270.20928955078125,332389
2025-03-05 14:59:00+00:00,271.5,271.989990234375,271.17999267578125,271.3161926269531,151491
2025-03-05 15:00:00+00:00,276.22808837890625,276.9999084472656,271.5,271.55999755859375,1001937
2025-03-05 15:01:00+00:00,275.3599853515625,276.4800109863281,274.9266052246094,276.1400146484375,505909
2025-03-05 15:02:00+00:00,275.5299987792969,275.8900146484375,274.1803894042969,275.23150634765625,382501
2025-03-05 15:03:00+00:00,276.17999267578125,276.3111877441406,274.8999938964844,275.4599914550781,324906
2025-03-05 15:04:00+00:00,276.9599914550781,277.75,275.75,276.1099853515625,602440
2025-03-05 15:05:00+00:00,276.2749938964844,277.0899963378906,275.7799987792969,276.9986877441406,319262
2025-03-05 15:06:00+00:00,276.9150085449219,277.260009765625,276.12298583984375,276.2799987792969,294224
2025-03-05 15:07:00+00:00,277.87200927734375,278.2698974609375,276.8844909667969,276.9805908203125,469251
2025-03-05 15:08:00+00:00,276.75,278.0299987792969,276.5,277.7699890136719,261834
2025-03-05 15:09:00+00:00,276.1199951171875,277.32000732421875,275.79998779296875,276.6629943847656,416431
2025-03-05 15:10:00+00:00,275.0815124511719,276.5,274.94000244140625,276.0199890136719,362854
2025-03-05 15:11:00+00:00,274.90618896484375,275.94989013671875,274.7414855957031,275.1600036621094,285558
2025-03-05 15:12:00+00:00,275.493408203125,275.7384948730469,274.1099853515625,274.9732971191406,362956
2025-03-05 15:13:00+00:00,273.7716979980469,275.4800109863281,273.4419860839844,275.4783020019531,394260
2025-03-05 15:14:00+00:00,273.2449951171875,273.7799987792969,272.6199951171875,273.7300109863281,373133
2025-03-05 15:15:00+00:00,272.57000732421875,273.67999267578125,272.0299987792969,273.2200012207031,385755
2025-03-05 15:16:00+00:00,272.1600036621094,273.1980895996094,271.80999755859375,272.5350036621094,360825
2025-03-05 15:17:00+00:00,272.0154113769531,272.260009765625,271.04998779296875,272.17620849609375,372725
2025-03-05 15:18:00+00:00,271.3800048828125,272.2300109863281,270.8999938964844,272.1300048828125,329519
2025-03-05 15:19:00+00:00,271.0050048828125,271.3799133300781,270.40618896484375,271.0400085449219,380848
2025-03-05 15:20:00+00:00,271.17999267578125,271.92999267578125,270.5,271.0899963378906,424747
2025-03-05 15:21:00+00:00,270.25469970703125,271.8179016113281,269.5,271.05999755859375,507211
2025-03-05 15:22:00+00:00,271.04998779296875,271.2499084472656,270.05999755859375,270.19500732421875,307027
2025-03-05 15:23:00+00:00,272.3288879394531,272.4999084472656,271.0400085449219,271.118408203125,459691
2025-03-05 15:24:00+00:00,271.3900146484375,272.5899963378906,271.2300109863281,272.32000732421875,300920
2025-03-05 15:25:00+00:00,271.8299865722656,272.0,271.1199951171875,271.2449951171875,164733
2025-03-05 15:26:00+00:00,271.760009765625,272.57000732421875,271.40008544921875,271.7699890136719,245966
2025-03-05 15:27:00+00:00,270.7900085449219,271.70001220703125,270.4100036621094,271.70001220703125,301056
2025-03-05 15:28:00+00:00,270.55999755859375,271.2900085449219,270.0400085449219,270.75,292767
2025-03-05 15:29:00+00:00,270.239990234375,271.0050964355469,269.6000061035156,270.4700012207031,334428
2025-03-05 15:30:00+00:00,270.04998779296875,270.8562927246094,269.41009521484375,270.25,386716
2025-03-05 15:31:00+00:00,271.6000061035156,271.80999755859375,269.8900146484375,270.07000732421875,354796
2025-03-05 15:32:00+00:00,271.17498779296875,271.7135925292969,270.90008544921875,271.57000732421875,242013
2025-03-05 15:33:00+00:00,271.8529968261719,272.1719970703125,270.92010498046875,271.0899963378906,222836
2025-03-05 15:34:00+00:00,271.7799987792969,271.9984130859375,271.0,271.7850036621094,162008
2025-03-05 15:35:00+00:00,272.30999755859375,272.4700012207031,271.3299865722656,271.760009765625,218431
2025-03-05 15:36:00+00:00,271.864990234375,272.4798889160156,271.57000732421875,272.4100036621094,211083
2025-03-05 15:37:00+00:00,272.2300109863281,272.3900146484375,271.7099914550781,271.95001220703125,112270
2025-03-05 15:38:00+00:00,273.0,273.3783874511719,272.1044921875,272.260009765625,323293
2025-03-05 15:39:00+00:00,273.44488525390625,273.8800048828125,272.8699951171875,273.02911376953125,255730
2025-03-05 15:40:00+00:00,272.9619140625,273.5,272.3999938964844,273.45001220703125,195938
2025-03-05 15:41:00+00:00,273.2300109863281,273.5,272.6000061035156,272.8699951171875,149884
2025-03-05 15:42:00+00:00,271.8699951171875,273.4743957519531,271.70001220703125,273.2300109863281,238955
2025-03-05 15:43:00+00:00,272.75,273.1099853515625,271.7401123046875,271.7401123046875,193936
2025-03-05 15:44:00+00:00,272.9314880371094,273.0575866699219,272.25,272.8399963378906,115830
2025-03-05 15:45:00+00:00,273.1518859863281,273.6600036621094,272.55010986328125,272.7799987792969,226092
2025-03-05 15:46:00+00:00,273.6199951171875,274.1484069824219,273.0,273.15838623046875,254480
2025-03-05 15:47:00+00:00,272.3700866699219,273.7900085449219,272.25,273.625,186947
2025-03-05 15:48:00+00:00,272.0,272.7080993652344,271.8299865722656,272.44500732421875,192156
2025-03-05 15:49:00+00:00,271.9704895019531,271.9783020019531,271.3200988769531,271.9599914550781,211628
2025-03-05 15:50:00+00:00,271.69500732421875,272.1199951171875,271.1300048828125,271.8800048828125,176299
2025-03-05 15:51:00+00:00,271.70001220703125,271.8500061035156,270.90008544921875,271.70001220703125,185635
2025-03-05 15:52:00+00:00,272.989990234375,273.25,271.3525085449219,271.70001220703125,305401
2025-03-05 15:53:00+00:00,273.30999755859375,273.83990478515625,272.9200134277344,272.989990234375,243968
2025-03-05 15:54:00+00:00,274.0199890136719,274.0899963378906,273.1317138671875,273.2799987792969,190124
2025-03-05 15:55:00+00:00,274.0841064453125,274.1099853515625,273.60009765625,274.0199890136719,163958
2025-03-05 15:56:00+00:00,274.0,274.4599914550781,273.7301025390625,274.05499267578125,200272
2025-03-05 15:57:00+00:00,273.6099853515625,274.0,273.19000244140625,273.9165954589844,179295
2025-03-05 15:58:00+00:00,273.82000732421875,274.218994140625,273.6300048828125,273.7699890136719,150663
2025-03-05 15:59:00+00:00,272.875,273.8429870605469,272.7099914550781,273.76220703125,192145
2025-03-05 16:00:00+00:00,271.7052001953125,272.8800048828125,271.2900085449219,272.8800048828125,336168
2025-03-05 16:01:00+00:00,271.739013671875,271.9700012207031,271.1300048828125,271.7049865722656,184996
2025-03-05 16:02:00+00:00,271.6050109863281,271.8598937988281,271.19000244140625,271.69000244140625,137196
2025-03-05 16:03:00+00:00,271.70001220703125,271.7865905761719,271.2300109863281,271.32000732421875,112274
2025-03-05 16:04:00+00:00,271.3599853515625,271.69000244140625,270.7799987792969,271.6000061035156,234301
2025-03-05 16:05:00+00:00,271.07501220703125,271.7200012207031,270.8700866699219,271.3263854980469,186274
2025-03-05 16:06:00+00:00,271.6424865722656,271.70001220703125,270.79998779296875,271.07501220703125,184405
2025-03-05 16:07:00+00:00,271.8999938964844,272.1000061035156,271.17010498046875,271.5899963378906,169668
2025-03-05 16:08:00+00:00,271.3999938964844,272.0098876953125,271.2200012207031,271.8900146484375,141505
2025-03-05 16:09:00+00:00,270.989990234375,271.6199951171875,270.8114929199219,271.3399963378906,172739
2025-03-05 16:10:00+00:00,270.4884948730469,271.3299865722656,270.3611145019531,270.9200134277344,280828
2025-03-05 16:11:00+00:00,269.614990234375,270.7040100097656,269.2900085449219,270.5775146484375,404024
2025-03-05 16:12:00+00:00,269.3949890136719,269.7900085449219,268.8699951171875,269.67999267578125,386253
2025-03-05 16:13:00+00:00,270.16900634765625,270.19000244140625,268.92999267578125,269.3599853515625,285858
2025-03-05 16:14:00+00:00,270.1341857910156,270.489990234375,269.9513854980469,270.17999267578125,175523
2025-03-05 16:15:00+00:00,270.389404296875,270.8504943847656,270.1600036621094,270.20001220703125,180019
2025-03-05 16:16:00+00:00,269.67010498046875,270.3999938964844,269.6651916503906,270.32000732421875,161413
2025-03-05 16:17:00+00:00,269.9634094238281,270.1499938964844,269.3299865722656,269.7349853515625,201820
2025-03-05 16:18:00+00:00,270.2049865722656,270.6000061035156,269.7799987792969,269.7799987792969,163619
2025-03-05 16:19:00+00:00,270.2149963378906,270.3953857421875,269.8500061035156,270.2049865722656,128104
2025-03-05 16:20:00+00:00,270.4462890625,270.45001220703125,269.3599853515625,270.2720947265625,252787
2025-03-05 16:21:00+00:00,270.1600036621094,270.5,270.010009765625,270.4049987792969,166619
2025-03-05 16:22:00+00:00,270.5085144042969,270.6499938964844,269.8699951171875,270.19610595703125,159252
2025-03-05 16:23:00+00:00,270.32501220703125,270.59991455078125,269.9501037597656,270.4599914550781,133509
2025-03-05 16:24:00+00:00,270.6700134277344,270.7991943359375,269.9143981933594,270.30810546875,191466
2025-03-05 16:25:00+00:00,269.7099914550781,271.13031005859375,269.57000732421875,270.7900085449219,287363
2025-03-05 16:26:00+00:00,269.406005859375,269.92999267578125,268.79998779296875,269.7300109863281,274655
2025-03-05 16:27:00+00:00,269.42999267578125,269.8799133300781,269.30999755859375,269.4200134277344,137667
2025-03-05 16:28:00+00:00,269.2650146484375,269.6300048828125,269.18011474609375,269.42999267578125,138838
2025-03-05 16:29:00+00:00,270.6000061035156,270.79998779296875,269.2650146484375,269.2650146484375,318931
2025-03-05 16:30:00+00:00,270.1600036621094,270.6000061035156,269.6325988769531,270.54998779296875,168738
2025-03-05 16:31:00+00:00,269.9100036621094,270.2799987792969,269.66009521484375,270.1700134277344,626605
2025-03-05 16:32:00+00:00,269.7200012207031,270.34991455078125,269.6400146484375,269.9700012207031,105357
2025-03-05 16:33:00+00:00,269.1499938964844,270.159912109375,268.8999938964844,269.6700134277344,256598
2025-03-05 16:34:00+00:00,268.2099914550781,269.2799987792969,268.0,269.19000244140625,390390
2025-03-05 16:35:00+00:00,268.7698974609375,268.8900146484375,268.0,268.30999755859375,238395
2025-03-05 16:36:00+00:00,268.80999755859375,268.9800109863281,268.28009033203125,268.7200012207031,164859
2025-03-05 16:37:00+00:00,269.8949890136719,270.2298889160156,268.7510986328125,268.7510986328125,334818
2025-03-05 16:38:00+00:00,270.3349914550781,270.4800109863281,269.739990234375,269.8949890136719,164049
2025-03-05 16:39:00+00:00,269.6099853515625,270.372802734375,269.42999267578125,270.3699951171875,148627
2025-03-05 16:40:00+00:00,269.1700134277344,269.75,268.9200134277344,269.6600036621094,147852
2025-03-05 16:41:00+00:00,268.6199951171875,269.3999938964844,268.4599914550781,269.1300048828125,158966
2025-03-05 16:42:00+00:00,268.79998779296875,269.05999755859375,268.3999938964844,268.6000061035156,161631
2025-03-05 16:43:00+00:00,268.5400085449219,268.79998779296875,268.1000061035156,268.7799987792969,163688
2025-03-05 16:44:00+00:00,268.4100036621094,268.8500061035156,268.0400085449219,268.5450134277344,179802
2025-03-05 16:45:00+00:00,268.7987060546875,268.9762878417969,268.44000244140625,268.45001220703125,145522
2025-03-05 16:46:00+00:00,268.4549865722656,268.7998962402344,268.010009765625,268.7998962402344,156740
2025-03-05 16:47:00+00:00,269.57000732421875,269.70001220703125,268.4150085449219,268.4862060546875,231840
2025-03-05 16:48:00+00:00,269.5950012207031,269.92999267578125,269.3299865722656,269.5899963378906,142107
2025-03-05 16:49:00+00:00,269.3399963378906,269.6600036621094,269.1499938964844,269.6300048828125,90882
2025-03-05 16:50:00+00:00,268.5199890136719,269.30999755859375,268.5199890136719,269.30999755859375,154108
2025-03-05 16:51:00+00:00,269.06549072265625,269.1400146484375,268.5,268.5950012207031,126899
2025-03-05 16:52:00+00:00,268.9649963378906,269.0299072265625,268.5,268.8800048828125,89632
2025-03-05 16:53:00+00:00,269.6600036621094,269.69000244140625,268.760009765625,268.9800109863281,140406
2025-03-05 16:54:00+00:00,269.97900390625,270.20001220703125,269.44000244140625,269.6099853515625,201134
2025-03-05 16:55:00+00:00,270.2301025390625,270.7488098144531,269.8818054199219,269.93499755859375,179720
2025-03-05 16:56:00+00:00,270.625,270.70001220703125,269.8299865722656,270.2300109863281,167832
2025-03-05 16:57:00+00:00,272.06500244140625,272.2300109863281,270.2900085449219,270.6499938964844,300662
2025-03-05 16:58:00+00:00,273.1099853515625,273.5199890136719,271.8550109863281,272.0199890136719,451842
2025-03-05 16:59:00+00:00,272.31988525390625,273.239990234375,271.70001220703125,273.1300048828125,344151
2025-03-05 17:00:00+00:00,273.25,273.9100036621094,272.0,272.1499938964844,386304
2025-03-05 17:01:00+00:00,272.5299987792969,273.3999938964844,272.1300048828125,273.2900085449219,192998
2025-03-05 17:02:00+00:00,272.1000061035156,272.6781005859375,271.8699951171875,272.4049987792969,206268
2025-03-05 17:03:00+00:00,272.28900146484375,272.69000244140625,271.7550048828125,272.24029541015625,148020
2025-03-05 17:04:00+00:00,271.74798583984375,272.2699890136719,271.4100036621094,272.2200012207031,161259
2025-03-05 17:05:00+00:00,272.2300109863281,272.52880859375,271.5799865722656,271.7300109863281,142269
2025-03-05 17:06:00+00:00,272.07000732421875,272.59991455078125,271.79998779296875,272.239990234375,125539
2025-03-05 17:07:00+00:00,272.3132019042969,272.65728759765625,271.95001220703125,272.1700134277344,91121
2025-03-05 17:08:00+00:00,272.181396484375,272.3598937988281,271.7799987792969,272.3598937988281,109717
2025-03-05 17:09:00+00:00,272.68499755859375,272.7799987792969,272.20001220703125,272.20001220703125,136136
2025-03-05 17:10:00+00:00,272.6499938964844,273.0,272.1099853515625,272.68499755859375,167375
2025-03-05 17:11:00+00:00,272.5350036621094,272.989990234375,272.260009765625,272.6199951171875,109883
2025-03-05 17:12:00+00:00,272.3900146484375,272.70001220703125,272.1199951171875,272.55999755859375,98906
2025-03-05 17:13:00+00:00,272.9700012207031,273.05999755859375,272.1199951171875,272.42999267578125,163882
2025-03-05 17:14:00+00:00,272.1700134277344,272.9549865722656,271.9637145996094,272.9549865722656,107926
2025-03-05 17:15:00+00:00,272.4200134277344,272.45989990234375,271.70001220703125,272.2012023925781,123799
2025-03-05 17:16:00+00:00,272.2314147949219,272.489990234375,271.8500061035156,272.239990234375,74092
2025-03-05 17:17:00+00:00,272.8699951171875,273.14801025390625,271.95001220703125,272.3385009765625,130214
2025-03-05 17:18:00+00:00,273.1300048828125,273.25,272.55999755859375,272.8999938964844,145188
2025-03-05 17:19:00+00:00,272.6499938964844,273.2381896972656,272.57000732421875,273.1199951171875,111781
2025-03-05 17:20:00+00:00,272.92999267578125,272.9798889160156,272.1300048828125,272.69000244140625,122446
2025-03-05 17:21:00+00:00,273.2900085449219,273.79998779296875,272.8299865722656,272.9599914550781,205475
2025-03-05 17:22:00+00:00,273.7250061035156,273.7799987792969,273.1051940917969,273.30999755859375,166727
2025-03-05 17:23:00+00:00,273.82000732421875,274.1488952636719,273.41009521484375,273.783203125,193389
2025-03-05 17:24:00+00:00,273.4599914550781,273.9992980957031,273.32000732421875,273.8900146484375,105399
2025-03-05 17:25:00+00:00,273.0899963378906,273.5799865722656,272.989990234375,273.4541015625,142678
2025-03-05 17:26:00+00:00,273.04998779296875,273.1368103027344,272.5,273.1300048828125,161198
2025-03-05 17:27:00+00:00,272.9800109863281,273.1300048828125,272.760009765625,273.05499267578125,84277
2025-03-05 17:28:00+00:00,272.94000244140625,273.3999938964844,272.7099914550781,272.97369384765625,114391
2025-03-05 17:29:00+00:00,273.18670654296875,273.2900085449219,272.5899963378906,272.8699951171875,126517
2025-03-05 17:30:00+00:00,273.0201110839844,273.489990234375,272.9700927734375,273.12750244140625,169961
2025-03-05 17:31:00+00:00,273.239990234375,273.54998779296875,272.9700012207031,273.1050109863281,99868
2025-03-05 17:32:00+00:00,272.6650085449219,273.2699890136719,272.54998779296875,273.2699890136719,117368
2025-03-05 17:33:00+00:00,273.3411865234375,273.3487854003906,272.6700134277344,272.6700134277344,101880
2025-03-05 17:34:00+00:00,273.0075988769531,273.2900085449219,272.6708068847656,273.239990234375,103474
2025-03-05 17:35:00+00:00,273.5256042480469,273.5398864746094,272.7008972167969,273.0,128297
2025-03-05 17:36:00+00:00,273.29998779296875,273.6492919921875,273.1700134277344,273.4599914550781,92065
2025-03-05 17:37:00+00:00,273.3900146484375,273.5199890136719,273.1700134277344,273.3399963378906,76354
2025-03-05 17:38:00+00:00,274.489990234375,274.6300048828125,273.4700012207031,273.4700012207031,233878
2025-03-05 17:39:00+00:00,274.2543029785156,274.6199951171875,273.94000244140625,274.4800109863281,209312
2025-03-05 17:40:00+00:00,275.1499938964844,275.1600036621094,274.3020935058594,274.3299865722656,292601
2025-03-05 17:41:00+00:00,274.79998779296875,275.2200012207031,274.7799987792969,275.1700134277344,158080
2025-03-05 17:42:00+00:00,274.9988098144531,275.29998779296875,274.79998779296875,274.8699951171875,131712
2025-03-05 17:43:00+00:00,274.010009765625,275.1263122558594,274.0,274.99468994140625,187615
2025-03-05 17:44:00+00:00,274.19000244140625,274.29998779296875,273.9200134277344,273.989990234375,89553
2025-03-05 17:45:00+00:00,273.09698486328125,274.21710205078125,273.0299987792969,274.19000244140625,215146
2025-03-05 17:46:00+00:00,272.56988525390625,273.3399963378906,272.29998779296875,273.2099914550781,203748
2025-03-05 17:47:00+00:00,271.9649963378906,272.6600036621094,271.5299987792969,272.5799865722656,246104
2025-03-05 17:48:00+00:00,272.260009765625,272.7298889160156,271.8299865722656,271.9549865722656,178353
2025-03-05 17:49:00+00:00,272.92999267578125,272.9883117675781,272.20001220703125,272.2054138183594,141023
2025-03-05 17:50:00+00:00,273.239990234375,273.45880126953125,272.82000732421875,272.989990234375,166417
2025-03-05 17:51:00+00:00,274.6099853515625,274.8500061035156,273.3399963378906,273.3399963378906,244217
2025-03-05 17:52:00+00:00,274.8800048828125,275.0,274.32000732421875,274.6099853515625,182486
2025-03-05 17:53:00+00:00,275.8999938964844,276.05999755859375,274.80999755859375,274.8999938964844,283004
2025-03-05 17:54:00+00:00,275.2799987792969,275.9700012207031,275.1300048828125,275.9100036621094,195347
2025-03-05 17:55:00+00:00,274.9100036621094,275.4892883300781,274.70001220703125,275.20001220703125,178527
2025-03-05 17:56:00+00:00,274.9490051269531,275.0537109375,274.5799865722656,274.8800048828125,156368
2025-03-05 17:57:00+00:00,274.92498779296875,275.2699890136719,274.70001220703125,274.8999938964844,145963
2025-03-05 17:58:00+00:00,275.1199951171875,275.3330078125,274.8999938964844,274.9700012207031,110501
2025-03-05 17:59:00+00:00,275.3500061035156,275.75,275.1199951171875,275.1199951171875,146053
2025-03-05 18:00:00+00:00,274.98150634765625,275.4468078613281,274.8999938964844,275.3399963378906,109414
2025-03-05 18:01:00+00:00,275.1311950683594,275.2900085449219,274.4549865722656,275.0089111328125,155081
2025-03-05 18:02:00+00:00,274.510009765625,275.1282043457031,274.3699951171875,275.0799865722656,121366
2025-03-05 18:03:00+00:00,275.0199890136719,275.20001220703125,274.3949890136719,274.6099853515625,84274
2025-03-05 18:04:00+00:00,274.93280029296875,275.2810974121094,274.80999755859375,275.07000732421875,92136
2025-03-05 18:05:00+00:00,275.3599853515625,275.4700012207031,274.70001220703125,274.8599853515625,90970
2025-03-05 18:06:00+00:00,274.9750061035156,275.3500061035156,274.8399963378906,275.2300109863281,109737
2025-03-05 18:07:00+00:00,273.80999755859375,275.19000244140625,272.8800048828125,274.9599914550781,295139
2025-03-05 18:08:00+00:00,272.5199890136719,273.8453063964844,272.1200866699219,273.55999755859375,283245
2025-03-05 18:09:00+00:00,271.65478515625,272.54998779296875,271.0,272.54998779296875,427226
2025-03-05 18:10:00+00:00,272.114990234375,272.4700012207031,271.4700012207031,271.5924987792969,214830
2025-03-05 18:11:00+00:00,272.29998779296875,272.4700012207031,271.8999938964844,272.07000732421875,122408
2025-03-05 18:12:00+00:00,273.2286071777344,273.2481994628906,272.1000061035156,272.3279113769531,190786
2025-03-05 18:13:00+00:00,273.2846984863281,273.39990234375,272.67999267578125,273.2210998535156,124193
2025-03-05 18:14:00+00:00,272.6700134277344,273.2200012207031,272.3500061035156,273.2200012207031,143256
2025-03-05 18:15:00+00:00,272.9999084472656,273.0,272.1199951171875,272.67999267578125,105226
2025-03-05 18:16:00+00:00,272.93719482421875,273.2799987792969,272.7909851074219,272.989990234375,148587
2025-03-05 18:17:00+00:00,272.67498779296875,273.1961975097656,272.6000061035156,273.010009765625,106368
2025-03-05 18:18:00+00:00,272.42999267578125,272.7900085449219,272.1400146484375,272.6650085449219,108141
2025-03-05 18:19:00+00:00,272.970703125,273.1400146484375,272.45001220703125,272.54119873046875,110776
2025-03-05 18:20:00+00:00,273.135009765625,273.6000061035156,272.9599914550781,273.0400085449219,152952
2025-03-05 18:21:00+00:00,272.9200134277344,273.29998779296875,272.5801086425781,273.2099914550781,95981
2025-03-05 18:22:00+00:00,273.0400085449219,273.19989013671875,272.510009765625,272.82000732421875,91097
2025-03-05 18:23:00+00:00,273.0199890136719,273.33819580078125,272.94000244140625,273.1600036621094,81174
2025-03-05 18:24:00+00:00,273.1831970214844,273.1831970214844,272.6600036621094,272.9800109863281,58141
2025-03-05 18:25:00+00:00,272.70001220703125,273.3900146484375,272.4599914550781,273.20001220703125,111813
2025-03-05 18:26:00+00:00,272.4150085449219,272.989990234375,271.8800964355469,272.63409423828125,164794
2025-03-05 18:27:00+00:00,273.0400085449219,273.1700134277344,272.1499938964844,272.44000244140625,127927
2025-03-05 18:28:00+00:00,272.489990234375,273.1195068359375,272.185302734375,273.1195068359375,76494
2025-03-05 18:29:00+00:00,272.431884765625,272.7366027832031,272.2004089355469,272.58990478515625,64696
2025-03-05 18:30:00+00:00,271.8349914550781,272.48980712890625,271.7200012207031,272.375,129375
2025-03-05 18:31:00+00:00,272.14190673828125,272.2799987792969,271.7193908691406,271.8299865722656,119922
2025-03-05 18:32:00+00:00,271.4381103515625,272.19000244140625,271.20001220703125,272.1300048828125,156150
2025-03-05 18:33:00+00:00,273.34271240234375,273.4898986816406,271.260009765625,271.43560791015625,251233
2025-03-05 18:34:00+00:00,272.3299865722656,273.54998779296875,272.20001220703125,273.34991455078125,204053
2025-03-05 18:35:00+00:00,272.2749938964844,272.4678039550781,271.6300964355469,272.3349914550781,151507
2025-03-05 18:36:00+00:00,272.7087097167969,272.9999084472656,271.95001220703125,272.30499267578125,164392
2025-03-05 18:37:00+00:00,272.4175109863281,272.89849853515625,272.1400146484375,272.7300109863281,82604
2025-03-05 18:38:00+00:00,272.3500061035156,272.55999755859375,272.0600891113281,272.3900146484375,93795
2025-03-05 18:39:00+00:00,272.7900085449219,272.8699951171875,271.9700012207031,272.3546142578125,109752
2025-03-05 18:40:00+00:00,272.0,272.868408203125,271.8398132324219,272.7900085449219,111619
2025-03-05 18:41:00+00:00,272.1400146484375,272.2699890136719,271.5899963378906,271.9612121582031,93101
2025-03-05 18:42:00+00:00,272.2799987792969,272.3999938964844,271.92010498046875,272.125,58589
2025-03-05 18:43:00+00:00,271.95001220703125,272.3699951171875,271.6300964355469,272.2749938964844,70382
2025-03-05 18:44:00+00:00,272.0150146484375,272.38861083984375,271.67010498046875,272.1199951171875,69829
2025-03-05 18:45:00+00:00,272.3800048828125,272.5874938964844,272.0000915527344,272.0249938964844,72102
2025-03-05 18:46:00+00:00,273.0199890136719,273.1300048828125,272.19000244140625,272.44000244140625,159573
2025-03-05 18:47:00+00:00,273.5857849121094,273.69439697265625,272.7699890136719,273.0491027832031,150380
2025-03-05 18:48:00+00:00,274.4884948730469,274.54998779296875,273.5199890136719,273.5899963378906,235483
2025-03-05 18:49:00+00:00,274.2799987792969,274.5,274.14129638671875,274.4100036621094,135527
2025-03-05 18:50:00+00:00,274.6199951171875,274.6600036621094,274.1099853515625,274.30499267578125,140746
2025-03-05 18:51:00+00:00,274.2900085449219,274.7300109863281,273.95001220703125,274.6050109863281,132092
2025-03-05 18:52:00+00:00,274.29998779296875,274.70001220703125,273.8999938964844,274.29998779296875,174476
2025-03-05 18:53:00+00:00,274.5249938964844,274.67999267578125,274.2099914550781,274.2099914550781,93483
2025-03-05 18:54:00+00:00,274.67999267578125,274.7900085449219,274.3409118652344,274.5199890136719,81385
2025-03-05 18:55:00+00:00,274.5799865722656,274.9200134277344,274.4713134765625,274.6000061035156,112217
2025-03-05 18:56:00+00:00,274.79229736328125,274.9599914550781,274.5799865722656,274.5799865722656,63624
2025-03-05 18:57:00+00:00,274.4800109863281,274.8800048828125,274.4175109863281,274.7950134277344,74814
2025-03-05 18:58:00+00:00,274.8435974121094,274.9198913574219,274.2799987792969,274.4800109863281,94020
2025-03-05 18:59:00+00:00,274.82000732421875,274.94000244140625,274.5400085449219,274.79998779296875,94992
2025-03-05 19:00:00+00:00,274.1400146484375,274.9700012207031,274.1083984375,274.7200012207031,127189
2025-03-05 19:01:00+00:00,274.3598937988281,274.3599853515625,273.6600036621094,274.2099914550781,174013
2025-03-05 19:02:00+00:00,274.5299987792969,275.0400085449219,274.260009765625,274.4100036621094,216253
